regiao,canal_vendas,cidade,marca,linha,tipo_marca,categoria_produto,produto,preco_unitario_base,desconto_percentual,preco_liquido,quantidade,vendas,custo,lucro,mes,lat,lon,meta_global,meta_regional,prev_vendas,pct_atingido
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 45 Garrafas,576,5.5,544.57,49,26683.93,17344.55,9339.38,10,-3.1,-60.0,24629960.927,5063079.703000001,20805.06,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 45 Garrafas,798,5.5,753.91,28,21109.48,13721.16,7388.32,11,-3.1,-60.0,25209761.709000003,5400490.370000001,16852.486666666668,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Adega,Adega Dual Zone 45 Garrafas,565,0.4,562.64,32,18004.48,11702.91,6301.57,12,-3.1,-60.0,25567661.658000004,5417404.201,21932.63,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,520,9.0,473.26,28,13251.28,8613.33,4637.95,1,-3.1,-60.0,25492035.162000004,5087558.069,17455.080000000005,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,849,2.5,827.81,18,14900.58,9685.38,5215.2,2,-3.1,-60.0,24007332.712000005,5152867.016,15385.44666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,681,7.8,627.87,11,6906.57,4489.27,2417.3,3,-3.1,-60.0,24062997.717,4554897.105,11686.143333333335,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,817,7.5,755.77,31,23428.87,15228.77,8200.1,4,-3.1,-60.0,25087441.577000003,5270982.893,15078.673333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,583,9.8,526.09,20,10521.8,6839.17,3682.63,5,-3.1,-60.0,25561263.079000004,5437530.252,13619.080000000002,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,711,0.2,709.24,16,11347.84,7376.1,3971.74,6,-3.1,-60.0,24567094.541,5263423.341,15099.503333333336,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,900,9.3,816.23,26,21221.98,13794.29,7427.69,7,-3.1,-60.0,25337932.928000003,5054322.449,14363.873333333337,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,876,8.1,804.98,47,37834.06,24592.14,13241.92,8,-3.1,-60.0,25121686.084000003,5420667.23,23467.960000000003,0.2
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,581,7.9,535.25,22,11775.5,7654.07,4121.43,9,-3.1,-60.0,25969214.744000003,5054133.777000001,23610.513333333336,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,695,8.7,634.38,11,6978.18,4535.82,2442.36,10,-3.1,-60.0,24629960.927,5063079.703000001,18862.58,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,613,2.0,600.77,35,21026.95,13667.52,7359.43,11,-3.1,-60.0,25209761.709000003,5400490.370000001,13260.210000000001,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 120L,679,3.1,658.28,34,22381.52,14547.99,7833.53,12,-3.1,-60.0,25567661.658000004,5417404.201,16795.550000000003,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,614,0.2,612.55,19,11638.45,7564.99,4073.46,1,-3.1,-60.0,25492035.162000004,5087558.069,18348.97333333334,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,704,3.3,680.89,17,11575.13,7523.83,4051.3,2,-3.1,-60.0,24007332.712000005,5152867.016,15198.36666666667,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,895,2.8,870.02,9,7830.18,5089.62,2740.56,3,-3.1,-60.0,24062997.717,4554897.105,10347.920000000004,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,760,4.0,729.62,46,33562.52,21815.64,11746.88,4,-3.1,-60.0,25087441.577000003,5270982.893,17655.943333333333,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,669,9.4,606.17,39,23640.63,15366.41,8274.22,5,-3.1,-60.0,25561263.079000004,5437530.252,21677.776666666672,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,633,1.8,621.7,12,7460.4,4849.26,2611.14,6,-3.1,-60.0,24567094.541,5263423.341,21554.51666666667,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,519,1.1,513.37,21,10780.77,7007.5,3773.27,7,-3.1,-60.0,25337932.928000003,5054322.449,13960.600000000006,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,676,7.3,626.75,32,20056.0,13036.4,7019.6,8,-3.1,-60.0,25121686.084000003,5420667.23,12765.723333333337,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,723,6.1,679.17,25,16979.25,11036.51,5942.74,9,-3.1,-60.0,25969214.744000003,5054133.777000001,15938.67333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,559,3.9,537.47,37,19886.39,12926.15,6960.24,10,-3.1,-60.0,24629960.927,5063079.703000001,18973.880000000005,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,597,2.5,581.79,41,23853.39,15504.7,8348.69,11,-3.1,-60.0,25209761.709000003,5400490.370000001,20239.67666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Beer Center,Beer Center 200L,723,0.0,722.88,50,36144.0,23493.6,12650.4,12,-3.1,-60.0,25567661.658000004,5417404.201,26627.92666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,851,7.2,789.78,39,30801.42,20020.92,10780.5,1,-3.1,-60.0,25492035.162000004,5087558.069,30266.270000000004,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,600,3.6,578.15,47,27173.05,17662.48,9510.57,2,-3.1,-60.0,24007332.712000005,5152867.016,31372.823333333337,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,840,9.2,762.66,9,6863.94,4461.56,2402.38,3,-3.1,-60.0,24062997.717,4554897.105,21612.803333333337,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,660,6.6,616.22,44,27113.68,17623.89,9489.79,4,-3.1,-60.0,25087441.577000003,5270982.893,20383.55666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,868,9.0,789.88,12,9478.56,6161.06,3317.5,5,-3.1,-60.0,25561263.079000004,5437530.252,14485.393333333335,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,658,6.7,614.12,37,22722.44,14769.59,7952.85,6,-3.1,-60.0,24567094.541,5263423.341,19771.560000000005,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,706,7.0,656.78,25,16419.5,10672.68,5746.82,7,-3.1,-60.0,25337932.928000003,5054322.449,16206.833333333338,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,565,1.9,554.16,40,22166.4,14408.16,7758.24,8,-3.1,-60.0,25121686.084000003,5420667.23,20436.11333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,694,6.8,646.99,47,30408.53,19765.54,10642.99,9,-3.1,-60.0,25969214.744000003,5054133.777000001,22998.14333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,815,5.7,768.62,16,12297.92,7993.65,4304.27,10,-3.1,-60.0,24629960.927,5063079.703000001,21624.283333333336,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,780,8.3,714.97,30,21449.1,13941.92,7507.18,11,-3.1,-60.0,25209761.709000003,5400490.370000001,21385.183333333338,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Inox,646,2.1,632.42,24,15178.08,9865.75,5312.33,12,-3.1,-60.0,25567661.658000004,5417404.201,16308.36666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,810,6.5,756.97,42,31792.74,20665.28,11127.46,1,-3.1,-60.0,25492035.162000004,5087558.069,22806.640000000003,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,726,4.4,693.9,34,23592.6,15335.19,8257.41,2,-3.1,-60.0,24007332.712000005,5152867.016,23521.140000000003,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,761,4.7,724.99,18,13049.82,8482.38,4567.44,3,-3.1,-60.0,24062997.717,4554897.105,22811.72,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,837,0.8,829.9,15,12448.5,8091.53,4356.97,4,-3.1,-60.0,25087441.577000003,5270982.893,16363.640000000005,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,839,6.3,785.9,37,29078.3,18900.9,10177.4,5,-3.1,-60.0,25561263.079000004,5437530.252,18192.20666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,547,8.2,502.23,26,13057.98,8487.69,4570.29,6,-3.1,-60.0,24567094.541,5263423.341,18194.92666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,844,3.1,817.8,20,16356.0,10631.4,5724.6,7,-3.1,-60.0,25337932.928000003,5054322.449,19497.42666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,575,0.2,573.6,17,9751.2,6338.28,3412.92,8,-3.1,-60.0,25121686.084000003,5420667.23,13055.060000000005,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,743,6.1,697.58,20,13951.6,9068.54,4883.06,9,-3.1,-60.0,25969214.744000003,5054133.777000001,13352.93333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,733,4.1,702.62,9,6323.58,4110.33,2213.25,10,-3.1,-60.0,24629960.927,5063079.703000001,10008.793333333339,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,794,1.9,778.56,45,35035.2,22772.88,12262.32,11,-3.1,-60.0,25209761.709000003,5400490.370000001,18436.79333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Refrigerador,Refrigerador Compacto,696,4.9,661.59,49,32417.91,21071.64,11346.27,12,-3.1,-60.0,25567661.658000004,5417404.201,24592.230000000007,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,575,6.6,537.28,20,10745.6,6984.64,3760.96,1,-3.1,-60.0,25492035.162000004,5087558.069,26066.236666666668,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,884,8.6,807.94,5,4039.7,2625.81,1413.89,2,-3.1,-60.0,24007332.712000005,5152867.016,15734.403333333337,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,898,4.3,859.82,11,9458.02,6147.71,3310.31,3,-3.1,-60.0,24062997.717,4554897.105,8081.106666666671,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,856,5.2,811.66,16,12986.56,8441.26,4545.3,4,-3.1,-60.0,25087441.577000003,5270982.893,8828.093333333338,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,785,2.5,765.44,8,6123.52,3980.29,2143.23,5,-3.1,-60.0,25561263.079000004,5437530.252,9522.700000000004,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,733,1.3,723.23,12,8678.76,5641.19,3037.57,6,-3.1,-60.0,24567094.541,5263423.341,9262.94666666667,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,841,5.3,796.33,34,27075.22,17598.89,9476.33,7,-3.1,-60.0,25337932.928000003,5054322.449,13959.166666666672,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,804,3.2,778.49,40,31139.6,20240.74,10898.86,8,-3.1,-60.0,25121686.084000003,5420667.23,22297.860000000004,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,813,8.2,746.74,33,24642.42,16017.57,8624.85,9,-3.1,-60.0,25969214.744000003,5054133.777000001,27619.080000000005,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,718,8.3,658.37,37,24359.69,15833.8,8525.89,10,-3.1,-60.0,24629960.927,5063079.703000001,26713.903333333335,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,728,9.0,662.68,40,26507.2,17229.68,9277.52,11,-3.1,-60.0,25209761.709000003,5400490.370000001,25169.770000000004,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Expositor Vertical,730,2.6,711.08,35,24887.8,16177.07,8710.73,12,-3.1,-60.0,25567661.658000004,5417404.201,25251.56333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,826,2.8,803.09,20,16061.8,10440.17,5621.63,1,-3.1,-60.0,25492035.162000004,5087558.069,22485.600000000006,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,748,6.3,701.12,38,26642.56,17317.66,9324.9,2,-3.1,-60.0,24007332.712000005,5152867.016,22530.720000000005,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,725,0.8,719.38,22,15826.36,10287.13,5539.23,3,-3.1,-60.0,24062997.717,4554897.105,19510.240000000005,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,620,2.7,603.15,23,13872.45,9017.09,4855.36,4,-3.1,-60.0,25087441.577000003,5270982.893,18780.456666666672,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,776,0.8,769.75,25,19243.75,12508.44,6735.31,5,-3.1,-60.0,25561263.079000004,5437530.252,16314.18666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,618,3.8,594.33,14,8320.62,5408.4,2912.22,6,-3.1,-60.0,24567094.541,5263423.341,13812.273333333338,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,861,2.1,842.58,14,11796.12,7667.48,4128.64,7,-3.1,-60.0,25337932.928000003,5054322.449,13120.16333333334,0.0
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,708,3.3,684.57,31,21221.67,13794.09,7427.58,8,-3.1,-60.0,25121686.084000003,5420667.23,13779.470000000007,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,712,0.6,707.57,34,24057.38,15637.3,8420.08,9,-3.1,-60.0,25969214.744000003,5054133.777000001,19025.05666666667,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,699,9.0,635.75,31,19708.25,12810.36,6897.89,10,-3.1,-60.0,24629960.927,5063079.703000001,21662.433333333338,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,856,0.2,854.33,42,35881.86,23323.21,12558.65,11,-3.1,-60.0,25209761.709000003,5400490.370000001,26549.16333333334,0.1
Norte,Loja Própria,Manaus,Marca B,Premium,Linha Premium,Expositor,Freezer Horizontal,694,4.8,660.9,41,27096.9,17612.99,9483.91,12,-3.1,-60.0,25567661.658000004,5417404.201,27562.33666666667,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1811,7.5,1674.55,27,45212.85,27127.71,18085.14,1,-3.1,-60.0,25492035.162000004,5087558.069,36063.87,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,2302,7.5,2129.92,31,66027.52,39616.51,26411.01,2,-3.1,-60.0,24007332.712000005,5152867.016,46112.42333333334,0.3
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,2435,9.0,2216.38,39,86438.82,51863.29,34575.53,3,-3.1,-60.0,24062997.717,4554897.105,65893.06333333334,0.4
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1649,2.7,1603.99,36,57743.64,34646.18,23097.46,4,-3.1,-60.0,25087441.577000003,5270982.893,70069.99333333335,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1259,3.9,1210.04,36,43561.44,26136.86,17424.58,5,-3.1,-60.0,25561263.079000004,5437530.252,62581.30000000001,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,2028,7.2,1881.14,47,88413.58,53048.15,35365.43,6,-3.1,-60.0,24567094.541,5263423.341,63239.553333333344,0.4
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1461,9.8,1317.72,34,44802.48,26881.49,17920.99,7,-3.1,-60.0,25337932.928000003,5054322.449,58925.833333333336,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1255,9.1,1141.18,39,44506.02,26703.61,17802.41,8,-3.1,-60.0,25121686.084000003,5420667.23,59240.693333333336,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,2355,6.6,2198.86,42,92352.12,55411.27,36940.85,9,-3.1,-60.0,25969214.744000003,5054133.777000001,60553.54,0.4
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,2077,1.4,2048.82,10,20488.2,12292.92,8195.28,10,-3.1,-60.0,24629960.927,5063079.703000001,52448.78,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1572,0.5,1564.1,34,53179.4,31907.64,21271.76,11,-3.1,-60.0,25209761.709000003,5400490.370000001,55339.90666666668,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 26 Garrafas,1870,2.1,1830.42,29,53082.18,31849.31,21232.87,12,-3.1,-60.0,25567661.658000004,5417404.201,42249.92666666667,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1891,7.6,1747.05,25,43676.25,26205.75,17470.5,1,-3.1,-60.0,25492035.162000004,5087558.069,49979.27666666667,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1769,7.5,1635.97,29,47443.13,28465.88,18977.25,2,-3.1,-60.0,24007332.712000005,5152867.016,48067.18666666667,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1716,8.3,1572.73,31,48754.63,29252.78,19501.85,3,-3.1,-60.0,24062997.717,4554897.105,46624.670000000006,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1239,7.5,1146.2,35,40117.0,24070.2,16046.8,4,-3.1,-60.0,25087441.577000003,5270982.893,45438.253333333334,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1916,2.2,1873.04,8,14984.32,8990.59,5993.73,5,-3.1,-60.0,25561263.079000004,5437530.252,34618.65,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1282,7.5,1185.31,9,10667.79,6400.67,4267.12,6,-3.1,-60.0,24567094.541,5263423.341,21923.03666666667,0.0
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1608,8.4,1473.05,20,29461.0,17676.6,11784.4,7,-3.1,-60.0,25337932.928000003,5054322.449,18371.03666666667,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1512,2.4,1475.93,44,64940.92,38964.55,25976.37,8,-3.1,-60.0,25121686.084000003,5420667.23,35023.23666666667,0.3
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1434,5.6,1353.13,35,47359.55,28415.73,18943.82,9,-3.1,-60.0,25969214.744000003,5054133.777000001,47253.823333333334,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,2152,7.0,2001.48,18,36026.64,21615.98,14410.66,10,-3.1,-60.0,24629960.927,5063079.703000001,49442.37,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1543,6.1,1449.51,28,40586.28,24351.77,16234.51,11,-3.1,-60.0,25209761.709000003,5400490.370000001,41324.15666666668,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Adega,Adega Dual Zone 45 Garrafas,1434,7.8,1322.46,50,66123.0,39673.8,26449.2,12,-3.1,-60.0,25567661.658000004,5417404.201,47578.64000000001,0.3
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1837,1.1,1817.14,15,27257.1,16354.26,10902.84,1,-3.1,-60.0,25492035.162000004,5087558.069,44655.460000000014,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1838,5.8,1732.17,6,10393.02,6235.81,4157.21,2,-3.1,-60.0,24007332.712000005,5152867.016,34591.04000000001,0.0
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,2012,9.4,1822.58,29,52854.82,31712.89,21141.93,3,-3.1,-60.0,24062997.717,4554897.105,30168.313333333343,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1355,5.9,1274.77,17,21671.09,13002.65,8668.44,4,-3.1,-60.0,25087441.577000003,5270982.893,28306.310000000012,0.1
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1697,1.0,1679.71,45,75586.95,45352.17,30234.78,5,-3.1,-60.0,25561263.079000004,5437530.252,50037.62000000002,0.3
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,2429,8.1,2233.34,24,53600.16,32160.1,21440.06,6,-3.1,-60.0,24567094.541,5263423.341,50286.06666666668,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1284,3.5,1239.42,41,50816.22,30489.73,20326.49,7,-3.1,-60.0,25337932.928000003,5054322.449,60001.110000000015,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1958,0.7,1944.5,32,62224.0,37334.4,24889.6,8,-3.1,-60.0,25121686.084000003,5420667.23,55546.79333333336,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1898,0.1,1895.6,46,87197.6,52318.56,34879.04,9,-3.1,-60.0,25969214.744000003,5054133.777000001,66745.94000000002,0.3
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,2203,1.1,2179.75,31,67572.25,40543.35,27028.9,10,-3.1,-60.0,24629960.927,5063079.703000001,72331.28333333334,0.3
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,2141,7.1,1989.57,28,55707.96,33424.78,22283.18,11,-3.1,-60.0,25209761.709000003,5400490.370000001,70159.27000000002,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 120L,1560,7.3,1445.53,32,46256.96,27754.18,18502.78,12,-3.1,-60.0,25567661.658000004,5417404.201,56512.390000000014,0.2
Norte,Loja Própria,Manaus,Marca C,Extra Luxo,Linha Extra Luxo,Beer Center,Beer Center 200L,1753,6.2,1645.03,46,75671.38,45402.83,30268.55,1,-3.1,-60.0,25492035.162000004,5087558.069,59212.10000000001,0.3
